,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Code,Country
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LCA,St. Lucia
132,0.012750411380241088,0.011013316988873109,0.014866013960484335,0.015614129689974257,0.013292077071767676,0.015391589166155482,0.015200431683349547,0.015870077111013795,0.014490040681853908,0.014247896076229087,0.01630291463874328,0.017685054706225722,0.01841018427627114,0.018758606784837224,0.0177951254139446,0.015688737489428457,0.01836067847488296,0.01838554379164884,0.018495796442029838,0.019803513159916353,0.019556137490277698,0.01837317180546241,0.01607067884983555,0.01670752386345944,0.01536709359665101,0.013983205979917158,0.014142499074666677,0.01588518923715643,0.015847557930589385,0.01653984628452682,0.015691127277011465,0.011122702836587006,0.011552216781392689,0.012325512789474474,0.013521270310115642,0.014975394724813433,0.01431142838936639,0.01295289134333328,0.013219723822290086,0.012377132274029966,0.012026433732516287,0.012338515377225396,0.011526873885389846,0.010944652106003667,0.010752681961978004,0.011606350126963691,0.011632680828983532,0.011940848768259646,0.01241831029508088,0.013125696796664149,0.013010487322273646,0.012299320557160206,0.01247105222182188,0.012686291453214017,0.011637070282795014,0.011174215032998917,0.010646946486811458,0.010976213771313635,0.011035557008498795,LCN,Latin America & Caribbean
133,,,,,,,,,,,,,,,,,,,,,0.025608337241329274,0.024087830660200486,0.02438293755222075,0.027034067957009498,0.03153148763073596,0.028249727914064295,0.02777998392815186,0.026242134656227968,0.02861933464743457,0.031017750437180955,0.04210453673298379,0.03883713477332605,0.03730649227914675,0.053439667363989814,0.05668253724203944,0.04464856755886667,0.04266604196650289,0.04320450490942286,0.048804902680331455,0.061887109048166404,0.06217300683062406,0.06371681397706301,0.06668326500736524,0.1126760933071099,0.12181475701014517,0.11530769334162659,0.020978899498412723,0.020893742600860493,0.022393693564385087,0.02264485775071608,0.016615952971690814,0.01616519240474925,0.0191775875322712,0.02044298816991078,0.02056479945336831,0.018249815466321973,0.01764902073287587,0.01855399083830298,0.014312851978569711,LDC,Least developed countries: UN classification
134,,,,,,,,,,,0.017964230096943454,,,0.021846379178353494,0.0239443200215727,0.02852390013740551,0.027517516942077873,0.027791511813483598,0.034794514123795826,0.038369928714427265,0.045507371766107266,0.04347499747691989,0.04513195310550807,0.04569702109989564,0.054190160168628584,0.053469234815496085,0.052394976596911016,0.046599017407257255,0.0512611506214948,0.029871781301944594,0.03722261645508837,0.04777221049671699,0.05536429741405352,0.04600816451479462,0.058646130035754244,0.028030169428885653,0.024742068833279847,0.024534868860800422,0.02813657085007079,0.03227656922507667,0.024024301554411178,0.024245633612646908,0.02449900115242411,0.026490263277811187,0.023034834081138576,0.020661156613241083,0.020529900398394314,0.019707786038315217,0.019969006821774115,0.020471314605125458,0.020057590002269587,0.02088394367875203,0.01325500884174525,0.013788091266451818,0.013955843264557542,0.009894102535296245,0.008858200664531208,0.009018042574595413,0.009461909391357748,LIC,Low income
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIE,Liechtenstein
136,0.011811706042914634,0.011828006007389064,0.011051630133572478,0.011217921338932567,0.010642325862055723,0.008522699019940636,0.008725676230394646,0.00844943679291801,0.0079414159921627,0.008070748497691342,0.009162773008196737,0.013614969580327393,0.01185743486476028,0.008744682349054553,0.007949967885511765,0.008039141172826126,0.00659082410657551,0.0068415560234625136,0.008029641097063174,0.008343662899967548,0.007655755245788924,0.006269384670960526,0.005446833427185147,0.008891903302775464,0.009224957732176456,0.03160467273841418,0.026969178854797913,0.033926050911870995,0.023714218076938683,0.01798740121147639,0.02328318882337841,0.03081976101359222,0.033676706352917925,0.03431629412065293,0.03729707859316105,0.058609492670589715,0.055196433476268195,0.046302462118758096,0.04643475122095505,0.040304096577429935,0.050342092962396195,0.04285886054884255,0.03456939001010318,0.028688821042779332,0.02997239999404825,0.026395859241689662,0.027987843725657786,0.032606142512561026,0.037121628294158715,0.036186575571131974,0.027007595845176032,0.02683162464988002,0.0215520619343506,0.02154048248414918,0.0241264145239146,0.025530548694560357,0.021133916237860186,0.02134935899741844,0.01901517287250716,LKA,Sri Lanka
137,0.013914593125292795,0.01408967411535481,0.019376351072437237,0.025631457406354204,0.025697788957301317,0.027186343893084525,0.026839052573988144,0.025056333917110152,0.027369017462485542,0.030118393341714744,0.02993143487169923,0.03300630842189229,0.031537436957595505,0.02978149954035997,0.0330209719288895,0.038384188769835875,0.040221465244549746,0.04129319779125889,0.03858105083790895,0.0336244604351238,0.031243208989024544,0.026791460252192045,0.027882726101291472,0.0296519161664035,0.031596598837805974,0.031334463950724846,0.032554949459707674,0.03364497219945625,0.03379560432280533,0.03159305709171616,0.03142537296292937,0.028905466469763493,0.026877625646947824,0.030376123246646906,0.030687753091797824,0.030690413414574944,0.03001132692706926,0.031074741125951818,0.029330670347073814,0.030612963736133172,0.030740582440339143,0.03087070418131564,0.031985175979705606,0.039351103515181236,0.04085427949777675,0.039028310423800366,0.0213569633631588,0.020681079958114017,0.02158608205916416,0.02291962655929002,0.021479020664127248,0.020721802815019716,0.020622513036724764,0.020734094516545933,0.020599285088497565,0.020816609637140326,0.02127612227437903,0.021694860022477683,0.020653981493869628,LMC,Lower middle income
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027446705241435602,0.024896076733267592,0.022437183638021864,0.023854984834742066,0.02132152496789446,0.022029190042766055,0.021731596237470736,0.021548987103161645,0.021737928814378187,0.020796376306410295,0.021839299130742187,0.02165035105286713,0.022738197100591714,0.022454319376423414,0.023850602938824055,0.023516264357437824,0.02310791852386042,0.019439513204420635,0.01912218009551514,0.01952230988789133,0.021076176272615977,0.019429639233683467,0.01868170766932709,0.019036798982553817,0.019503163680207804,0.019307164025900304,0.019480538815799003,0.019498954583062344,0.018797042664333186,0.0181648943031654,LMY,Low & middle income
139,,,,,,,,,,,,,,,,,0.015518537369788117,0.014381899490612702,0.015056688836103532,0.018511569657052793,0.026969962106027954,0.028542396321850405,0.04291264352632758,0.036383961149317676,0.036876754596126195,0.0397123180575501,0.04192907991574819,0.044966129689423706,0.03604772252961813,0.04564036422220714,0.04051864571449456,0.031672933166688434,0.02916522551184149,0.026496978348390342,0.02943730778875057,0.03430844741356763,0.029961537817120427,0.028757966080228885,0.02994967481739824,0.03733485818458912,0.034436680354638434,0.02832812429594909,0.025213177459273817,0.023633599220949007,0.020769053599477665,0.01998387686156052,0.019568062847779354,0.02321012414347636,0.015553106386322789,0.026731210057872944,0.031134714537320803,0.02218225186211177,0.02107531288479999,0.01979837980262397,0.019078776235362156,0.01855848567969527,0.01916014738643243,0.021866312950007308,0.01982394547966917,LSO,Lesotho
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018993594073226906,0.0211140991602294,0.0201101624960529,0.018985918163131246,0.02182160384252866,0.023042261470600893,0.021750568334286582,0.0218269649596978,0.02216566533366699,0.02032190791180528,0.021010226411107627,0.02129334806634281,0.02316495555016526,0.02354436444253548,0.022791026101728885,0.021934440670942943,0.02157831081705039,0.021240632688782242,0.020913409393049854,0.02094136326001722,0.022912804937122437,0.021548307541903677,0.020354615581742817,0.020956143823601104,0.02133884351396004,0.021421101161399794,0.020573822576175238,0.020686332347655215,0.01946373028817009,0.018743831488551615,LTE,Late-demographic dividend
141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003869197684805437,0.005039886768051155,0.007471240039309698,0.012292754766274314,0.009701191777436793,0.012167209192667417,0.013619670654590597,0.012710246535618244,0.011212421219325587,0.011957732006646623,0.01162917927900307,0.011636387605929296,0.011122917366816238,0.011314189316566818,0.010812466526249186,0.008811277487416232,0.007928131408814354,0.007670686743168273,0.0076409655765435494,0.008797351198605063,0.011384241215506428,0.014770315392304877,0.017007188592490743,0.019276278970843618,LTU,Lithuania
142,0.007472823952285477,0.008238162549343982,0.009575022751395657,0.008800778811254345,0.01027301033454764,0.010330067863421706,0.010246989843844414,0.008442741447153996,0.007013008808271336,0.006330869466918859,0.005506394720695696,0.005753957769946742,0.005958851581482402,0.005707594851671365,0.005530375457161536,0.007021700895366343,0.007193706141745933,0.007318750747093738,0.00750237123676751,0.0074174252598645535,0.008411790390454539,0.008827910535714202,0.008696346047256054,0.008786054508710145,0.008414034240445284,0.008043154269549059,0.007723882991443572,0.008491846623484872,0.008821962953287866,0.007310041046543313,0.007308908943361717,0.007522482953655741,0.007669578259930956,0.006556065638589012,0.006875556380804315,0.006589572512067368,0.006497587231508227,0.006794869379149716,0.007082927150814941,0.006330240977392027,0.0060287479518483554,0.007534870423888212,0.0064956982473645605,0.006720431403069906,0.00676587273332816,0.006526418169010124,0.0058266467890676354,0.005621180106444869,0.0042385227522411615,0.004340227161001133,0.005151713449967735,0.004282376456552655,0.004190395037356031,0.004189482022917124,0.004220919045379504,0.004782191557092652,0.004295984622691693,0.005572776195005825,0.005913323506313941,LUX,Luxembourg
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00754877538050251,0.0064104313023660205,0.005836748292634643,0.005902723390952523,0.007524380181674198,0.008821384407055708,0.010434237424128396,0.015448649585205827,0.01612248840904669,0.01597690052317979,0.0161183516516696,0.017158590932606,0.015583303814009013,0.016314776262797148,0.01385892448248014,0.01090880302093348,0.010418660227331232,0.009076329580372834,0.009367189146447673,0.009423287673057012,0.010435143976222777,0.014669980832693533,0.01682654458849674,0.019813053614246307,LVA,Latvia
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAC,"Macao SAR, China"
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAF,St. Martin (French part)
146,0.02041908928804711,0.023831863964139503,0.022629179285947893,0.028184780704998982,0.025012410137056434,0.021427656285052925,0.02361917280815644,0.02309293613688313,0.027786222228496256,0.023269703432151068,0.02247644419624118,0.02554449577337392,0.02767909697808011,0.029762688568310974,0.03151482577852594,0.046002695155715305,0.060227458390374175,0.06619568391024304,0.05836427415925209,0.05633146542524063,0.051450478750099095,0.05484439199386858,0.054231682595206554,0.038652120877515704,0.034567540324006205,0.04619164615427361,0.037433926097824324,0.03746273038199778,0.03568405274352197,0.037643338207329916,0.035444554144160915,0.03557168661315155,0.036442823492223296,0.03954407857842669,0.03834526315849403,0.03684058888487373,0.033528266524794854,0.03578612099745522,0.034563271625059414,0.02900451118081649,0.022110454385032632,0.03726135882943812,0.03491914728993472,0.034942148398404906,0.032494602469248735,0.03257993107543878,0.031098036205774927,0.03046951917760566,0.03183489105135983,0.03288651846620191,0.033908122147564175,0.032975074638289234,0.0346273402674932,0.03805782901266963,0.03677838851715702,0.032302525949973925,0.032203840653174304,0.03154977534083468,0.031350180039305765,MAR,Morocco
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCO,Monaco
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007613201497004112,0.009058114746121948,0.009020735117862276,0.006247737867487513,0.0051170756768062625,0.003951165653625643,0.0040264551532040345,0.0041992393250964875,0.004163113526788676,0.0036093553568422175,0.004002337191706257,0.00482638423462341,0.005161894066315196,0.006085311973490988,0.0045788664910059685,0.0026287917582453572,0.00272949599240368,0.002740799162354022,0.002812615451576361,0.002898526099336332,0.002976258890751524,0.003674215741445333,0.0031675120200598834,0.0029638215196085777,MDA,Moldova
149,0.002383356331954272,0.01213278457806585,0.012416765558710524,0.011795346461692858,0.011782217711733527,0.012849444892558666,0.012599388174897285,0.012664161530790254,0.012643776583372833,0.012319790227383505,0.010914132602639627,0.010634094390952148,0.012022486792277833,0.012308365835361759,0.013497968610693174,0.013223381094820753,0.015143360942999442,0.01863551826293518,0.019545398413860177,0.023643639657378517,0.017378923844453338,0.01817118681686044,,,0.014096451457267008,0.01337779609303112,0.011629807237256207,0.011411000905909803,0.010316627234498756,0.009524846589127509,0.009652732577513532,0.010663639725716113,0.006218799067478011,0.009310363714673532,0.007830541992737205,0.007079194567933159,0.010025202071426653,0.012325865499538095,0.011460006521748953,0.010527689549140158,0.010198404553087775,0.011959100073872584,0.010789726680653694,0.01137968355555056,0.010755100631641168,0.009219265176510066,0.008429712647091726,0.009611799301853498,0.009628924544029496,0.0073813151465714835,0.005702147714927427,0.006231901240639412,0.005927640374353668,0.005785611096960717,0.005563916839876912,0.0052046916857933345,0.00501282182159644,0.005077754983953304,0.005288105860032199,MDG,Madagascar
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDV,Maldives
151,,,,,,,,,0.09532209655305768,0.10699058307558697,0.11415843053406415,0.10230250202059847,0.09280504673823081,0.10262676254843091,0.09215926693566603,0.10332394140903482,0.09447539078372078,0.14093595727793642,0.14502367163522695,0.11585964327841862,0.10746085859156201,0.12634602359654062,0.13072809917303693,0.11675124153302459,0.11819885451406349,0.1087514035670193,0.06759175789228275,0.12320297034300866,0.13469000764634198,0.11207046871798974,0.1074275560380008,0.12213617335429573,0.10037037307089289,0.06503895922903885,0.06257485610770663,0.053637276231321335,0.04925486999457616,0.05969233293217322,0.06632586450898667,0.059692178884599836,0.05985684116137706,0.06423690922496922,0.055540334836936815,0.052088432722093105,0.05007797954251518,0.04650821478998459,0.04460522124638271,0.04362102350905875,0.04068439759170657,0.048502818533502697,0.04554033061556859,0.04238344917365132,0.043070838508096246,0.04848797782680604,0.0512892993027309,0.051924762058397765,0.04317209980030883,0.044032263561359766,0.03874102554028925,MEA,Middle East & North Africa
152,0.006441717791411043,0.006101694915254237,0.006526315789473684,0.006603773584905661,0.00597609561752988,0.005457875457875458,0.005361842105263158,0.005030120481927711,0.005068119891008175,0.005541871921182266,0.004977477477477478,0.004877551020408163,0.00536283185840708,0.005441389290882778,0.005655555555555555,0.005736363636363637,0.005971032323048871,0.005349843958399134,0.005056460415609756,0.005050954959426334,0.003950598668559757,0.004867979200491416,0.004648361830581997,0.004985660814458182,0.006273396228568131,0.006361361485241143,0.006074292277332075,0.0055129965043711785,0.005406675102606745,0.005209450493045229,0.005080281325695173,0.005107916225878277,0.005507428817903226,0.004647769155965458,0.005473178003748474,0.004757147418975991,0.005022111236172946,0.004784348301577775,0.004712124539609371,0.004845022731614026,0.004694296526298456,0.004678468431200694,0.004506515065706022,0.004449720095435891,0.004000060063439357,0.004127204048100343,0.0041855190982654,0.004540564772065688,0.004450193340679274,0.005394744667584714,0.005574958648300714,0.005481952935687424,0.005810369576339021,0.006149834091447911,0.006590308133097899,0.006611784885893868,0.005584700870738428,0.004993743328529135,0.00538011971368141,MEX,Mexico
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MHL,Marshall Islands
154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02730378111095971,0.024477605562601607,0.021674807473782733,0.02302837166079726,0.020711466839450923,0.02132799347819738,0.021533275197016716,0.021575158625484248,0.02179139381934191,0.02065276359299324,0.021711352867223515,0.021608548941626164,0.022693228662733007,0.022435851939279203,0.02375862384242043,0.023501380322362028,0.023156592322356253,0.019388736650525238,0.01914568959874218,0.01949748384758397,0.021030010730166776,0.01940655796471704,0.018638756761463107,0.01913735422612948,0.019634779017892498,0.01941658062764138,0.019632633455999176,0.019665634218157854,0.018985992130539656,0.018342727133410217,MIC,Middle income
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028085139867398037,0.02118978946483493,0.021029526184719812,0.01714319855902061,0.018508268715606298,0.061004069042268724,0.02645592676464881,0.02341697246275657,0.023801333236754683,0.020292659686601863,0.018365368531053805,0.019500709331826842,0.01742341343338603,0.01688164159679636,0.013821530495822375,0.012621880021370456,0.012253188856394221,0.011694371885212355,0.010929600747305333,0.009934274554524497,0.009509780369959035,0.009889976722382753,0.009294903405724248,MKD,North Macedonia
156,,,,,,,,0.018444214986130903,0.015275085532819489,0.01669225391716682,0.01709536469180507,0.014702357109185176,0.017123121096242453,0.019468494605515082,0.021591749775336705,0.023029556840146716,0.02316995981466246,0.024813480087339235,0.02537058056279965,0.02268832273269094,0.021786640355864046,0.020564989932933743,0.022131991733343404,0.020625465696313214,0.020603696799453498,0.021424159089769444,0.02026767916324911,0.02116784143114508,0.022134699975940926,0.02112012397917393,0.019446972502075808,,,0.015788823380852295,0.014361705547345737,0.01495291931183191,0.014272350470687142,0.014928056456363819,0.014046318348055219,0.012749837695736602,0.014786503674469802,0.012951713445933282,0.012688507955716787,0.014193338457530182,0.014219983053092423,0.013837661559388165,0.01390191345932871,0.013550334623147713,0.014585480932988022,0.014172837582437396,0.01373227146863478,0.012394132166661312,0.011964830800795882,0.011616507349923573,0.015183650253609899,0.02359204554380486,0.02584870385075908,0.029833583466544418,0.028835583908960842,MLI,Mali
157,,,,,,,,,,,,,,,,,,,,,,,,,,0.011583738899554259,0.011519918270694037,0.013218548507836173,0.011083877684678346,0.01005807382420767,0.008304149688980305,0.00790708745296702,0.008833052240376517,0.009094161623261822,0.00929451731257653,0.009053917579039934,0.00932595021979983,0.008404612158967135,0.007411812360008176,0.006780831768994803,0.00625498962424156,0.006668983639743894,0.006358586575227988,0.006301035473472143,0.006704815768063614,0.008198045071052458,0.006575941931465065,0.006251293673273467,0.006241682707597207,0.0069311338521646625,0.006712515634850972,0.005874028010515739,0.005423059421701501,0.005297419439052648,0.00500027951146971,0.004848782170858672,0.005214121275096728,0.005038955590542804,0.0047443573237589895,MLT,Malta
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0140929043207723,1.461056349690167,1.6230382506571108,2.310963537652694,2.8251077728303677,2.7491731106440174,,,,,,,0.049538624989696994,0.03927326248447221,0.03625719003841682,0.037632941564075546,0.036552980861621516,0.03222761771358849,0.02665770894012564,MMR,Myanmar
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03292454126791505,0.038387600284053,0.030217933124659903,0.029214326772871342,0.035124956395776355,0.03811770045830891,0.03792251504627115,0.03977272752657593,0.04493469450249243,0.03045940942426962,0.02909786102599552,0.030000583422833016,0.029433850418501016,0.028698354790895206,0.026890664544354514,0.02678266123701892,0.029481458814909912,0.027508442759101668,0.02749732984945316,0.026860472421682085,0.02974041511514206,0.02872045842862541,0.03077596247822465,0.02863329216324994,0.030020967943891863,,MNA,Middle East & North Africa (excluding high income)
160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02694156772002169,0.022905963988783768,0.017439690771386872,0.018722498160185876,0.01843647440738156,0.018142396134031354,0.01749078175599159,0.01656476104393964,0.014517615836322046,0.014702582180485292,0.014030941320069552,0.014099629945100068,0.013535075536567147,0.015218740074265153,MNE,Montenegro
161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046589937275366484,0.025077105107006944,0.018293952452959318,0.017707213830687157,0.014654773192600314,0.016056984634490207,0.01582865016109969,0.017716228094912707,0.017043423018202896,0.021343690989890675,0.01823718689458123,0.018103200644560787,0.015253088173050572,0.01392980041995811,0.011808323118373152,0.011478906456291021,0.013355811463957458,0.01187040761047554,0.008210072969141346,0.007629995993080339,0.00837267457987602,0.009243056208308903,0.008223101391932705,0.008596274652999994,0.008656097868417416,0.008614247238799408,0.007242864892992655,0.007328490282112371,MNG,Mongolia
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MNP,Northern Mariana Islands
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019383741656885164,0.02253526889271058,0.02167915284995206,0.02608813077855805,0.011536051799800636,0.008655862079144537,0.008442204789335396,0.008776581570500498,0.009597623374659135,0.009968043527974394,0.009530848129308402,0.009515692535011826,0.009557225526839254,0.01022930761769827,0.007312863897373989,0.006277854472919606,0.0065837639567950185,0.006656984174599985,0.007084410352549694,0.008945985824709976,0.008265532080365377,0.008507260479675462,0.009301822357213588,0.009807595162949816,0.007501575017660473,0.009399637768103946,0.009707195283944434,0.009866453736457668,MOZ,Mozambique
164,,,,,,,,,,,,,,,,,,,,,,,,,,0.04066319024216405,0.03578246623449621,0.03251407780287891,0.03037832275831305,0.026801643677112363,0.0266648306177131,0.018484709213767055,0.01819471234588152,0.01632380273057549,0.015161971062733304,0.015292525098399073,0.017770194977684534,0.020076940227555278,0.01260154026391195,0.016093099173657654,0.021285677393205332,0.029696774003819804,0.020416399072690872,0.030445956246585842,,0.022704084924749547,0.020432696644344953,,0.024000012680038235,0.024300414947776815,,,0.021149746650836097,0.01996597289975534,0.02197095192985284,0.02155574616852331,0.02126430831735036,0.021272714817908385,0.022557741999241186,MRT,Mauritania
165,,,,,,,,,,,,,,,,,0.0018707426997038683,0.0017273035231174013,0.0017257993876576853,0.002048426072254908,0.004892498030594615,0.0046674293975893935,0.0026226012791522473,0.0026913735013638584,0.0025208913647085107,0.0021964135275654335,0.0019796954311884713,0.0019403847740532363,0.002196422968477415,0.0029001622888781566,0.0034609533466779512,0.003674225255194222,0.00354424633519614,0.0033025462791496847,0.0033314782779534633,0.0033282718118748554,0.0029338947649701005,0.002340808683942702,0.002028158227183388,0.0020813562639566043,0.002007187033448061,0.0019458027993581287,0.0019626992367076054,0.001871026687615822,0.0016621675650132525,0.0016776955947869544,0.0015385650824677297,0.0014272503924898927,0.0015595207099004132,0.001677771836678683,0.0014868958975577825,0.0015203525206741327,0.001427944011821101,0.0019127436583026513,0.0015420828909975216,0.0018016742909580529,0.0018768703677726245,0.0017966993579232135,0.0016361032789360772,MUS,Mauritius
166,,,,,,0.007718282886060408,0.007096923225948386,0.007906792221015367,0.00767223654743807,0.007369911301612641,0.007073243225826508,0.006414736704067845,0.006643973303329032,0.010604887470515101,0.0096695213122999,0.015267493001552947,0.013733494666833329,0.016898514423708787,0.02694373588988385,0.040660435689959445,0.04293126309209249,0.031111847765995033,0.022860252267533698,0.018163458948193458,0.01559557124764966,0.017511183095379787,0.020904599532786724,0.018294031710597836,0.014614927569089844,0.014325816008991504,0.01292670125114372,0.010757262495019366,0.014024938489643741,0.012425192595491576,0.014436254529512827,0.007905581445133066,0.008834678421905629,0.009915568019886398,0.008268165467386153,0.00811014322487478,0.006726388017071156,0.007388228111103212,0.004238053802740245,0.004088342765361001,0.0063190855677565435,0.010452545443013606,0.007776486392289144,0.007579535924572144,0.008356352098580322,0.00949703915015872,0.007181995919318315,0.006597306112663531,0.007656306894012642,0.011401862574790827,0.00817725515057076,0.006400761708240242,0.0065797639881131345,0.0075225033335972686,0.008438141664338712,MWI,Malawi
167,0.026764230186441862,0.02232895064612504,0.021870266773108493,0.02420598448510305,0.031635313041958275,0.0401102351759867,0.04728224329622358,0.044969999167424744,0.04453134221805192,0.03922242157237657,0.051652380439370996,0.05372513478695093,0.04978973587738393,0.03872195152041287,0.041823952880817666,0.047395955296220676,0.03980819642093633,0.04854708588368878,0.0371106930558411,0.03670448161572633,0.04230173176018238,0.05785102441803594,0.05365923391606577,0.04423467035940458,0.0375229296464764,0.03451603101360522,0.03223683879899151,0.041474336947238045,0.02426130902641508,0.02623662948580769,0.02555431806664709,0.03198736847270356,0.029856245376642193,0.028752565330645664,0.02847267170786398,0.027553000834240567,0.02400430795152832,0.020889762744869794,0.016055112472549718,0.021014815606921033,0.016346755483289885,0.020849228113982956,0.022191313970559557,0.02614806730822951,0.02263061968619203,0.021739347808135898,0.020076049834930568,0.020514502532983436,0.019114081121901612,0.01960280954142627,0.015113860083836422,0.015749128307958566,0.014334076016545263,0.015205908068545198,0.014551311518688095,0.015038985647526922,0.013839995077489342,0.010957021508435676,0.009676527974755725,MYS,Malaysia
168,0.0806418602206225,0.08188621391147369,0.08348858603401438,0.07884015482212332,0.07190470476634885,0.06689180757297226,0.07439482386718076,0.08325770597194529,0.0813513142018129,0.07570242087516757,0.07037729099581619,0.06085394905444225,0.057362193488218416,0.0518450566592135,0.05200311967331193,0.04926133691858865,0.04547009907866171,0.045773869577809614,0.04395676779230916,0.04388831979735773,0.045661019674777946,0.049800854016314455,0.06014082205651385,0.05559083978290666,0.054392709001216774,0.056538304175915835,0.05828678291448747,0.056166725998817446,0.052739609939752644,0.05073985765073305,0.04848546981660995,0.04313087567994292,0.044416990937771655,0.04141148563065162,0.03787858354329275,0.03492682368766807,0.032167773216072094,0.03075819644032394,0.029078873359379056,0.02803084034503114,0.028186632583405678,0.028352177636437603,0.031201096126804703,0.03439954990022016,0.03594783166224188,0.036310242280651946,0.035809990816018086,0.03604909258531589,0.039340831530311426,0.043473061882615016,0.04316348865170116,0.04228005484624659,0.03909882105573628,0.03530491536697142,0.032486577201733514,0.031039348772249835,0.030531357063916808,0.02965717659804304,0.030109698533818615,NAC,North America
169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048374416591989634,0.03637108509620834,0.021797746044805572,0.015662507495671694,0.017308027243077864,0.016846082241482294,0.020391602132533628,0.020622464040209742,0.027695003603838215,0.024099621347311244,0.02783216049890073,0.0268623706170431,0.02690134044862262,0.02576941267780021,0.026971148655454337,0.02547007964172682,0.026104356711934673,0.03137253981061904,0.03374375631676247,0.03519103065997326,0.03593724304432188,0.031602765581510484,0.03246623856883367,0.04349569522314034,0.0459744912837259,0.039884025951135514,0.03593559122240819,0.03356172313804834,NAM,Namibia
170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCL,New Caledonia
171,,,,,,,,,,,,,,,,0.006990047970148897,0.007685761279590436,0.00852544757872107,0.00832675296718843,0.00828857605524682,0.006792440141557934,0.006441781404892499,0.006334847502833295,0.006851986589466314,0.007276423999487275,0.007550989086772106,0.007568999565883351,0.006118305277942402,,,,,,,0.00897212180848237,0.007966700503040805,0.0071977577615483165,0.007532699241602564,0.008394390027896086,0.009342203962866552,0.008973465672245627,0.010154333044984844,0.007461868392133933,0.0072626002820001785,0.008447512283228169,0.007497283023685602,,,0.007428041511885402,0.007281543080909456,0.00858396142954433,0.009647940927362717,0.015893399472494112,0.010442630535958683,0.013462427036310613,,0.016159291847473247,0.017927886856858585,0.01790320197599207,NER,Niger
172,0.005571848570431802,0.006330584384618148,0.007870767989370453,0.008808455832541574,0.009782408573462846,0.011224928661558588,0.00875165576284203,0.04611832304450308,0.0709569761963176,0.10317160091682712,0.052793535990842105,0.06962269236337873,0.07365691671922181,0.0672843271357211,0.05437923048433995,0.10902451220384056,0.07283137902877866,0.08708653921500667,0.08274895072504362,0.06497738177908281,0.04719362456406676,0.012983567677430316,0.011570511170341854,0.016760850769483505,0.016478557585472422,0.014803048849185513,0.009431356049696159,0.0038288985050510356,0.005460511554504846,0.0038794008189503544,0.005131742422007752,0.004961595186967109,0.00363339154396985,0.010421914618531453,0.009449179313125187,0.014511367418695945,0.013732778954769846,0.015035201498384911,0.021054935054431734,0.008281113795315261,0.005308145541868484,0.007708084268792656,0.00940300358888405,0.0055995708727936844,0.004692491632787026,0.0038278118432834803,0.003287314556520609,0.0035240597359807112,0.00479336197591904,0.005154464570376723,0.005476938276796854,0.005812174121122952,0.005042662109158876,0.004696929159228484,0.004147177303247562,0.004176360505738464,0.004258510510281588,0.004314671058359808,0.005131227772894092,NGA,Nigeria
